feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top30_full,Logistic,smote,0.25,0.8936120789779327,0.28800036894280756,0.43504295384402675,0.8623418535166814,0.546921558155333
top30_full,Logistic,smote,0.3,0.8696864111498257,0.3035222867197942,0.4494019931807827,0.8623418535166814,0.546921558155333
top30_full,Logistic,smote,0.35,0.8308943089430894,0.3177920357238374,0.45906425324671085,0.8623418535166814,0.546921558155333
top30_full,Logistic,smote,0.4,0.8067363530778164,0.33119152433544713,0.46862432188576086,0.8623418535166814,0.546921558155333
top30_full,Logistic,smote,0.45,0.7875725900116144,0.34335194077631054,0.4772798477305635,0.8623418535166814,0.546921558155333
top30_full,Logistic,smote,0.5,0.7343786295005807,0.351697786765532,0.47490504924966553,0.8623418535166814,0.546921558155333
top30_full,Logistic,weighted,0.2,0.9321718931475029,0.2538601771867492,0.39880618354972824,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.25,0.8986062717770036,0.2726416194384731,0.41792121101997753,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.3,0.8793263646922183,0.2949453046087561,0.44116689353098393,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.35,0.8599303135888501,0.3110499125957672,0.45625559391382176,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.4,0.8307781649245063,0.3253690223838065,0.4670108886547243,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.45,0.8068524970963995,0.339442597598571,0.4772706655282466,0.8608545894619251,0.5320793637526717
top30_full,Logistic,weighted,0.5,0.7682926829268293,0.35635904026242965,0.48633066191862023,0.8608545894619251,0.5320793637526717
top30_full,RandomForest,smote,0.2,0.9372822299651566,0.22677324130598028,0.36491967323303215,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.25,0.8600464576074331,0.24223144600876484,0.37763948309097434,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.3,0.8311265969802555,0.2674732008499248,0.40413027929324785,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.35,0.772938443670151,0.29111363647053956,0.4224113601792485,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.4,0.7441347270615564,0.3243596374889478,0.4512159911030965,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.45,0.6860627177700349,0.35438704223951467,0.4666486636479351,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,smote,0.5,0.5653890824622533,0.37762186764894046,0.45063909774436095,0.8229517426035764,0.43885857878638684
top30_full,RandomForest,weighted,0.2,0.9711962833914054,0.20348589808987091,0.3363659721294376,0.8422817423375978,0.4956227930180114
