hogar_id,conglome,vivienda,hogar,ubigeo,departamento_codigo,provincia_codigo,distrito_codigo,dominio_geografico,estrato_geografico,area_urbana_rural,area_rural_bin,factor_expansion_anual,target_pobreza_monetaria_bin,nivel_educativo_jefe_ord,usa_combustible_limpio,num_habitaciones,num_miembros_afiliados_essalud,material_techo,num_ninos_0_5,tam_hogar,edad_jefe,piso_precario,tenencia_vivienda,num_ninos_6_16,acceso_internet_hogar,num_miembros_sin_atencion_salud,tipo_vivienda,material_pared,acceso_desague_red,num_6_16_no_matriculados
040102_015570_103_11,015570,103,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,6.0,1,5.0,2,concreto armado,0,2,70.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040102_015570_135_11,015570,135,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,9.0,1,4.0,2,concreto armado,0,3,54.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040102_015570_155_11,015570,155,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,11.0,1,8.0,0,concreto armado,0,2,44.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040102_015570_175_11,015570,175,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,4.0,1,3.0,1,concreto armado,0,2,93.0,0,"propia, totalmente pagada",0,0,1,casa independiente,ladrillo o bloque de cemento,1,0
040102_015570_191_11,015570,191,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,165.5885,0,8.0,1,5.0,2,concreto armado,0,3,29.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040103_015609_007_11,015609,007,11,040103,04,0401,040103,sierra sur, de 500 000 a más habitantes,urbana,0,1047.4336,0,3.0,1,2.0,0,concreto armado,0,1,66.0,0,"propia, totalmente pagada",0,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040103_015609_011_11,015609,011,11,040103,04,0401,040103,sierra sur, de 500 000 a más habitantes,urbana,0,1047.4336,0,8.0,1,3.0,2,concreto armado,0,3,43.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040103_015609_031_11,015609,031,11,040103,04,0401,040103,sierra sur, de 500 000 a más habitantes,urbana,0,1047.4336,0,6.0,1,6.0,1,concreto armado,0,3,63.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040103_015609_106_11,015609,106,11,040103,04,0401,040103,sierra sur, de 500 000 a más habitantes,urbana,0,1047.4336,0,4.0,1,5.0,2,concreto armado,0,3,65.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040103_015609_127_11,015609,127,11,040103,04,0401,040103,sierra sur, de 500 000 a más habitantes,urbana,0,1047.4336,0,5.0,1,4.0,0,concreto armado,0,2,59.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040122_015610_045_11,015610,045,11,040122,04,0401,040122,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,8.0,1,2.0,0,concreto armado,1,4,40.0,0,"propia, totalmente pagada",1,1,4,casa independiente,ladrillo o bloque de cemento,0,0
040122_015610_060_11,015610,060,11,040122,04,0401,040122,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,5.0,1,3.0,0,concreto armado,0,3,63.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040122_015610_089_11,015610,089,11,040122,04,0401,040122,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,6.0,1,5.0,0,concreto armado,0,5,65.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040122_015610_104_11,015610,104,11,040122,04,0401,040122,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,8.0,1,4.0,4,"planchas de calamina, fibra de cemento o similares",0,4,45.0,0,"propia, totalmente pagada",2,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040122_015610_115_11,015610,115,11,040122,04,0401,040122,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,5,57.0,0,"propia, totalmente pagada",0,1,0,casa independiente,piedra o sillar con cal o cemento,1,0
040104_015620_074_11,015620,074,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,6.0,1,2.0,2,"planchas de calamina, fibra de cemento o similares",0,3,36.0,0,alquilada,2,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015620_088_11,015620,088,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,57.0,0,cedida por otro hogar o institucion,0,0,0,casa independiente,"madera (pona, tornillo, etc)",0,0
040104_015620_103_11,015620,103,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,3.0,1,5.0,5,"planchas de calamina, fibra de cemento o similares",1,6,57.0,0,cedida por otro hogar o institucion,2,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040104_015620_120_11,015620,120,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,39.0,1,"propia, totalmente pagada",0,1,1,casa independiente,piedra o sillar con cal o cemento,1,0
040104_015620_136_11,015620,136,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,3.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,67.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015625_008_11,015625,008,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,6.0,1,7.0,3,concreto armado,0,6,65.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040126_015625_018_11,015625,018,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,7.0,1,concreto armado,0,1,64.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015625_045_11,015625,045,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,4.0,2,"planchas de calamina, fibra de cemento o similares",0,2,65.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,piedra o sillar con cal o cemento,1,0
040126_015625_086_11,015625,086,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,8.0,1,concreto armado,0,2,77.0,0,"propia, totalmente pagada",0,1,0,casa independiente,piedra o sillar con cal o cemento,1,0
040126_015625_117_11,015625,117,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,4.0,1,concreto armado,0,4,23.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015625_126_11,015625,126,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,5.0,3,concreto armado,0,3,52.0,0,"propia, totalmente pagada",0,1,1,vivienda en quinta,ladrillo o bloque de cemento,1,0
040104_015638_029_11,015638,029,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,2.0,1,concreto armado,0,1,32.0,0,alquilada,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_048_11,015638,048,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,9.0,1,4.0,1,concreto armado,0,3,21.0,0,"propia, totalmente pagada",1,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_083_11,015638,083,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,10.0,1,2.0,4,concreto armado,1,4,35.0,0,alquilada,1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_101_11,015638,101,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,9.0,1,4.0,1,concreto armado,1,7,63.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_120_11,015638,120,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,6.0,1,5.0,1,concreto armado,0,2,62.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_138_11,015638,138,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,3.0,0,concreto armado,1,4,45.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_155_11,015638,155,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,11.0,1,3.0,1,concreto armado,0,1,77.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015638_192_11,015638,192,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,258.9976,0,8.0,1,4.0,5,concreto armado,0,6,38.0,0,"propia, totalmente pagada",3,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040112_015655_010_11,015655,010,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,3,32.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040112_015655_024_11,015655,024,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,5.0,1,6.0,0,concreto armado,1,7,52.0,0,"propia, totalmente pagada",0,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040112_015655_046_11,015655,046,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,7.0,1,1.0,0,concreto armado,0,1,52.0,0,alquilada,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040112_015655_069_11,015655,069,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,1,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,5,39.0,0,"propia, totalmente pagada",3,1,1,casa independiente,otro material,1,0
040112_015655_081_11,015655,081,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,1.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,74.0,0,"propia, totalmente pagada",0,0,1,casa independiente,piedra o sillar con cal o cemento,1,0
040112_015655_090_11,015655,090,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,280.10034,0,6.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,3,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_021_11,015670,021,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,5.0,1,6.0,3,concreto armado,1,6,69.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_047_11,015670,047,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,7.0,1,2.0,1,concreto armado,1,4,57.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_094_11,015670,094,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,6.0,1,6.0,1,"planchas de calamina, fibra de cemento o similares",0,1,67.0,0,"propia, totalmente pagada",0,0,1,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_118_11,015670,118,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,3.0,1,3.0,1,concreto armado,0,2,73.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_143_11,015670,143,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,6.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,2,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040701_015670_166_11,015670,166,11,040701,04,0407,040701,costa sur, de 20 000 a 49 999 habitantes,urbana,0,316.51978,0,6.0,1,3.0,0,concreto armado,0,1,54.0,0,alquilada,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015680_003_11,015680,003,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,4.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",1,4,44.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040520_015680_026_11,015680,026,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,6.0,1,2.0,0,concreto armado,1,4,47.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040520_015680_050_11,015680,050,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,7.0,1,4.0,2,concreto armado,0,4,48.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015680_061_11,015680,061,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,4.0,1,2.0,0,concreto armado,1,5,42.0,0,"propia, totalmente pagada",1,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015680_073_11,015680,073,11,040520,04,0405,040520,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,3.0,1,3.0,0,triplay/estera/carrizo,0,2,62.0,1,"propia, totalmente pagada",0,0,2,casa independiente,ladrillo o bloque de cemento,1,0
040401_015691_017_11,015691,017,11,040401,04,0404,040401,costa sur,de 2 000 a 19 999 habitantes,urbana,0,316.51978,0,10.0,1,5.0,3,concreto armado,1,4,61.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,1
040401_015691_032_11,015691,032,11,040401,04,0404,040401,costa sur,de 2 000 a 19 999 habitantes,urbana,0,316.51978,0,9.0,1,2.0,0,concreto armado,1,3,43.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040401_015691_046_11,015691,046,11,040401,04,0404,040401,costa sur,de 2 000 a 19 999 habitantes,urbana,0,316.51978,0,7.0,1,6.0,0,concreto armado,0,2,72.0,0,"propia, totalmente pagada",0,1,1,vivienda en quinta,ladrillo o bloque de cemento,1,0
040401_015691_061_11,015691,061,11,040401,04,0404,040401,costa sur,de 2 000 a 19 999 habitantes,urbana,0,316.51978,0,5.0,1,4.0,1,concreto armado,0,2,73.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040703_015697_002_11,015697,002,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,6.0,1,3.0,2,concreto armado,0,3,30.0,0,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040703_015697_012_11,015697,012,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,6.0,1,4.0,0,concreto armado,1,4,66.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040703_015697_022_11,015697,022,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,8.0,1,3.0,1,concreto armado,0,3,48.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040703_015697_063_11,015697,063,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,187.89508,0,1.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,87.0,0,"propia, totalmente pagada",0,1,1,casa independiente,triplay/calamina/estera,1,0
040208_015705_005_11,015705,005,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,3.0,1,5.0,0,"planchas de calamina, fibra de cemento o similares",1,4,55.0,0,cedida por otro hogar o institucion,1,1,3,casa independiente,"madera (pona, tornillo, etc)",1,0
040208_015705_031_11,015705,031,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,4.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,2,69.0,0,"propia, totalmente pagada",0,1,0,casa independiente,"madera (pona, tornillo, etc)",1,0
040208_015705_045_11,015705,045,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,0,8.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",1,3,28.0,0,alquilada,0,1,1,casa independiente,"madera (pona, tornillo, etc)",1,0
040208_015705_071_11,015705,071,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,3.0,0,4.0,0,"planchas de calamina, fibra de cemento o similares",1,5,68.0,0,"propia, totalmente pagada",1,1,1,casa independiente,"madera (pona, tornillo, etc)",1,0
040208_015705_084_11,015705,084,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,8.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",1,4,36.0,0,"propia, por invasion",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040208_015705_099_11,015705,099,11,040208,04,0402,040208,costa sur, de 20 000 a 49 999 habitantes,urbana,0,187.89508,1,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,64.0,1,cedida por otro hogar o institucion,0,1,1,casa independiente,otro material,1,0
040520_015742_030_11,015742,030,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,4.0,1,1.0,0,concreto armado,0,1,74.0,0,cedida por el centro de trabajo,0,0,1,casa independiente,ladrillo o bloque de cemento,0,0
040520_015742_031_11,015742,031,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,5.0,0,1.0,0,concreto armado,0,4,50.0,1,cedida por otro hogar o institucion,1,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040520_015742_058_11,015742,058,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,10.0,1,4.0,2,concreto armado,0,2,78.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040520_015742_060_11,015742,060,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,5,43.0,0,cedida por el centro de trabajo,2,1,1,casa independiente,triplay/calamina/estera,0,0
040520_015742_061_11,015742,061,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,6.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,4,56.0,0,"propia, totalmente pagada",1,1,1,casa independiente,"madera (pona, tornillo, etc)",1,0
040520_015742_062_11,015742,062,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,1,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",2,6,30.0,0,cedida por el centro de trabajo,2,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040520_015742_063_11,015742,063,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,3.0,1,1.0,0,concreto armado,0,4,31.0,0,cedida por el centro de trabajo,2,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040520_015742_064_11,015742,064,11,040520,04,0405,040520,costa sur,area de empadronamiento rural (aer) simple,rural,1,64.82837,0,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,4,34.0,0,cedida por el centro de trabajo,2,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040511_015759_008_11,015759,008,11,040511,04,0405,040511,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,6.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,59.0,1,"propia, totalmente pagada",0,0,1,casa independiente,piedra o sillar con cal o cemento,0,0
040511_015759_009_11,015759,009,11,040511,04,0405,040511,sierra sur,area de empadronamiento rural (aer) simple,rural,1,172.2686,0,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,60.0,0,"propia, totalmente pagada",0,0,0,casa independiente,piedra con barro,0,0
