concept,query_used,candidate_variable,year,survey,period,module_code,module_name,label
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo11,Servicios a la Vivienda,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo13,Vestido y Calzado,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo15,Gastos de Transferencias,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo16,Muebles y Enseres,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo17,Otros Bienes y Servicios,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo18,Equipamiento del Hogar,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo22,Producción Agrícola,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo23,Subproductos Agricolas,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo24,Producción Forestal,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo25,Gastos en Actividades Agricolas y/o Forestales,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo26,Producción Pecuaria,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo27,Subproductos Pecuarios,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo28,Gastos en Actividades Pecuarias,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo37,Programas Sociales  (Miembros del Hogar),numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo34,Sumarias ( Variables Calculadas ),numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo77,Ingresos del Trabajador Independiente,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo78,Bienes y Servicios de Cuidados Personales,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo85,"Gobernabilidad, Democracia y Transparencia",numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo84,Participación Ciudadana,numero secuencial del hogar
hogar,hogar,hogar,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo1825,Beneficiarios de Instituciones sin fines de lucro: Olla Común,numero secuencial del hogar
hogar,hogar,panel,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2007,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),283-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2008,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),284-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2009,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),285-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2010,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),279-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2011,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),291-Modulo01,Características de la Vivienda y del Hogar,¿ El hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo01,Características de la Vivienda y del Hogar,¿ el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado ?
hogar,hogar,panel,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2019,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),687-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2020,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),737-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2021,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),759-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2022,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),784-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2023,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
hogar,hogar,panel,2024,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),966-Modulo01,Características de la Vivienda y del Hogar,¿el hogar fue entrevistado el año pasado?
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo01,Características de la Vivienda y del Hogar,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo03,Educación,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo04,Salud,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo08,Instituciones Beneficas,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo09,Mantenimiento de la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo10,Transportes y Comunicaciones,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo11,Servicios a la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo13,Vestido y Calzado,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo15,Gastos de Transferencias,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo16,Muebles y Enseres,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo17,Otros Bienes y Servicios,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo18,Equipamiento del Hogar,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo34,Sumarias ( Variables Calculadas ),factor expansion ajustado a cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo37,Programas Sociales  (Miembros del Hogar),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo84,Participación Ciudadana,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo78,Bienes y Servicios de Cuidados Personales,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2004,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),280-Modulo85,"Gobernabilidad, Democracia y Transparencia",factor de expanción de gobernabilidad proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo01,Características de la Vivienda y del Hogar,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo03,Educación,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo04,Salud,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo08,Instituciones Beneficas,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo09,Mantenimiento de la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo10,Transportes y Comunicaciones,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo11,Servicios a la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo13,Vestido y Calzado,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo15,Gastos de Transferencias,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo16,Muebles y Enseres,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo17,Otros Bienes y Servicios,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo18,Equipamiento del Hogar,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo34,Sumarias ( Variables Calculadas ),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo37,Programas Sociales  (Miembros del Hogar),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo78,Bienes y Servicios de Cuidados Personales,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2005,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),281-Modulo85,"Gobernabilidad, Democracia y Transparencia",factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo01,Características de la Vivienda y del Hogar,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo03,Educación,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo04,Salud,Factor de expanción de hogar proyección CPV 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo08,Instituciones Beneficas,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo09,Mantenimiento de la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo10,Transportes y Comunicaciones,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo11,Servicios a la Vivienda,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo13,Vestido y Calzado,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo15,Gastos de Transferencias,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo16,Muebles y Enseres,factor de expanción de hogar proyección cpv 2007
factor_expansion,facpob07,factor07,2006,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),282-Modulo17,Otros Bienes y Servicios,factor de expanción de hogar proyección cpv 2007
