survey,category,year,period,module_code,module_name,variable,label,values,concept,query,matched_annual_enaho_2023
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181109,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Vacunas",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418210,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418310,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418410,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418510,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418610,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418710,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418810,"(Deflactado, anual) Monto estimado por el hogar -  Otro Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181010,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181110,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Control de salud de los niños",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418211,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418311,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418411,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418511,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418611,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418711,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418811,"(Deflactado, anual) Monto estimado por el hogar - Otro Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181011,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181111,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Anticonceptivos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418212,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418312,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418412,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418512,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418612,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418712,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418812,"(Deflactado, anual) Monto estimado por el hogar - Otro Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181012,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181112,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Otros gastos",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418213,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418313,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418413,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418513,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa social (SIS)  Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418613,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418713,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418813,"(Deflactado, anual) Monto estimado por el hogar - Otro Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181013,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181113,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Hospitalizacion",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418214,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418314,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418414,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418514,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418614,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418714,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418814,"(Deflactado, anual) Monto estimado por el hogar - Otro Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181014,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181114,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Intervencion quirurgica",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418215,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418315,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418415,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418515,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418615,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418715,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418815,"(Deflactado, anual) Monto estimado por el hogar - Otro Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181015,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181115,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Controles por embarazo",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418216,"(Deflactado, anual) Monto estimado por el hogar - Autoconsumo Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418316,"(Deflactado, anual) Monto estimado por el hogar - Autosuministro Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418416,"(Deflactado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418516,"(Deflactado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418616,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418716,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D418816,"(Deflactado, anual) Monto estimado por el hogar - Otro Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181016,"(Deflactado, anual) Monto estimado por el hogar - Donado por alguna Institucion del estado Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,D4181116,"(Deflactado, anual) Monto estimado por el hogar - Fue cubierto por Seguro Privado Atenciones de parto",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418201,"(Imputado, anual) Monto estimado por el hogar - Autoconsumo Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418203,"(Imputado, anual) Monto estimado por el hogar - Autoconsumo Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418204,"(Imputado, anual) Monto estimado por el hogar - Autoconsumo Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418205,"(Imputado, anual) Monto estimado por el hogar - Autoconsumo Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418301,"(Imputado, anual) Monto estimado por el hogar - Autosuministro Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418303,"(Imputado, anual) Monto estimado por el hogar - Autosuministro Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418304,"(Imputado, anual) Monto estimado por el hogar - Autosuministro Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418305,"(Imputado, anual) Monto estimado por el hogar - Autosuministro Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418401,"(Imputado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418403,"(Imputado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418404,"(Imputado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418405,"(Imputado, anual) Monto estimado por el hogar - Regalado por miembro de otro hogar Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418501,"(Imputado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418503,"(Imputado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418504,"(Imputado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418505,"(Imputado, anual) Monto estimado por el hogar - Donado Programa Social (SIS) Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418601,"(Imputado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418603,"(Imputado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418604,"(Imputado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418605,"(Imputado, anual) Monto estimado por el hogar - Donado por alguna institucion privada Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418701,"(Imputado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418703,"(Imputado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Analisis",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418704,"(Imputado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Rayos X",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418705,"(Imputado, anual) Monto estimado por el hogar - Fue cubierto por EsSalud/FF.AA./Policiales Otros examenes",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418801,"(Imputado, anual) Monto estimado por el hogar - Otro Consulta",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,I418803,"(Imputado, anual) Monto estimado por el hogar - Otro Analisis",,hogar,hogar,True
