feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_sin_leakage_plus_fe,LightGBM,weighted,0.2,0.7346109175377469,0.30765320911098076,0.43310774081322023,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.25,0.6911730545876887,0.312376797135187,0.42973582799023385,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.3,0.6765389082462253,0.33514120653737944,0.4478056797853309,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.35,0.6571428571428571,0.35456642532010113,0.4599545899915657,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.4,0.6428571428571429,0.37617066210045663,0.4737281804799645,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.45,0.5994192799070849,0.38333220609320695,0.4665712012991087,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,LightGBM,weighted,0.5,0.5702671312427411,0.3981965488215488,0.46757343868168616,0.8196957204032238,0.4241891852075909
top20_sin_leakage_plus_fe,Logistic,smote,0.2,0.8987224157955864,0.23427603452448173,0.3714481114093285,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.25,0.8794425087108013,0.24913394870735867,0.3881157597014761,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.3,0.864924506387921,0.2668074115900203,0.40764999773015137,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.35,0.8455284552845528,0.28097200042478954,0.4215963775107217,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.4,0.8020905923344948,0.29142084297657,0.42722098965065525,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.45,0.7635307781649245,0.30561292701303283,0.43581369947608445,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,smote,0.5,0.7197444831591173,0.3200175971844505,0.4427058677742425,0.8274365862524492,0.4603640248896821
top20_sin_leakage_plus_fe,Logistic,weighted,0.2,0.9226480836236934,0.22499780910499972,0.3616278727072319,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,Logistic,weighted,0.25,0.8891986062717769,0.24396293168766242,0.3826612243802735,0.8336915179402613,0.4658541506694819
top20_sin_leakage_plus_fe,Logistic,weighted,0.3,0.8794425087108013,0.25999331561562494,0.4011523993026883,0.8336915179402613,0.4658541506694819
