feature_set,fold,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_full,2,LightGBM,smote,0.4,0.6428571428571429,0.627906976744186,0.6352941176470588,0.8985823336968375,0.5862278447716168
top20_full,2,LightGBM,smote,0.45,0.5952380952380952,0.6578947368421053,0.625,0.8985823336968375,0.5862278447716168
top20_full,2,LightGBM,smote,0.5,0.5238095238095238,0.6875,0.5945945945945946,0.8985823336968375,0.5862278447716168
top20_full,3,Logistic,weighted,0.2,0.9024390243902439,0.24342105263157895,0.38341968911917096,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.25,0.8780487804878049,0.2589928057553957,0.4,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.3,0.8780487804878049,0.26865671641791045,0.4114285714285714,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.35,0.8536585365853658,0.28,0.42168674698795183,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.4,0.8292682926829268,0.2905982905982906,0.43037974683544306,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.45,0.8048780487804879,0.3113207547169811,0.4489795918367347,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,weighted,0.5,0.7560975609756098,0.30392156862745096,0.43356643356643354,0.8360640476633774,0.5475280697749035
top20_full,3,Logistic,smote,0.2,0.8780487804878049,0.2553191489361702,0.3956043956043956,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.25,0.8292682926829268,0.2595419847328244,0.3953488372093023,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.3,0.8292682926829268,0.27419354838709675,0.4121212121212121,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.35,0.8292682926829268,0.288135593220339,0.4276729559748428,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.4,0.8048780487804879,0.2920353982300885,0.42857142857142855,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.45,0.7804878048780488,0.3047619047619048,0.4383561643835616,0.8265686091975424,0.5341640344008101
top20_full,3,Logistic,smote,0.5,0.7317073170731707,0.3191489361702128,0.4444444444444444,0.8265686091975424,0.5341640344008101
top20_full,3,Tree,weighted,0.2,0.7560975609756098,0.22302158273381295,0.34444444444444444,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.25,0.7560975609756098,0.22302158273381295,0.34444444444444444,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.3,0.7560975609756098,0.23484848484848486,0.3583815028901734,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.35,0.7560975609756098,0.2421875,0.3668639053254438,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.4,0.7560975609756098,0.2421875,0.3668639053254438,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.45,0.7560975609756098,0.256198347107438,0.38271604938271603,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,weighted,0.5,0.7560975609756098,0.256198347107438,0.38271604938271603,0.7318004096071495,0.29704935646602576
top20_full,3,Tree,smote,0.2,0.5853658536585366,0.22429906542056074,0.32432432432432434,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.25,0.5853658536585366,0.22429906542056074,0.32432432432432434,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.3,0.5853658536585366,0.22429906542056074,0.32432432432432434,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.35,0.5853658536585366,0.22429906542056074,0.32432432432432434,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.4,0.5853658536585366,0.22429906542056074,0.32432432432432434,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.45,0.4634146341463415,0.22093023255813954,0.2992125984251969,0.6951219512195121,0.2752816866119272
top20_full,3,Tree,smote,0.5,0.4634146341463415,0.2261904761904762,0.304,0.6951219512195121,0.2752816866119272
top20_full,3,RandomForest,weighted,0.2,0.975609756097561,0.1941747572815534,0.32388663967611336,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,weighted,0.25,0.926829268292683,0.20105820105820105,0.33043478260869563,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,weighted,0.3,0.9024390243902439,0.22839506172839505,0.3645320197044335,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,weighted,0.35,0.8536585365853658,0.24647887323943662,0.3825136612021858,0.8317817911003538,0.5232585843135961
